data,valor
2019-07-02,2630.89
2019-07-03,2639.02
2019-07-04,2634.87
2019-07-05,2641.22
2019-07-08,2637.88
2019-07-10,2628.66
2019-07-11,2625.40
2019-07-12,2624.18
2019-07-15,2620.09
2019-07-16,2623.53
2019-07-17,2628.50
2019-07-18,2628.92
2019-07-19,2624.71
2019-07-22,2621.86
2019-07-23,2626.85
2019-07-24,2628.58
2019-07-25,2625.78
2019-07-26,2633.75
2019-07-29,2644.17
2019-07-30,2650.15
2019-07-31,2659.55
2019-08-01,2653.18
2019-08-02,2661.50
2019-08-05,2647.27
2019-08-06,2649.55
2019-08-07,2653.35
2019-08-08,2650.85
2019-08-09,2638.89
2019-08-12,2629.19
2019-08-13,2635.88
2019-08-14,2629.32
2019-08-15,2627.05
2019-08-16,2637.13
2019-08-19,2633.37
2019-08-20,2623.98
2019-08-21,2625.50
2019-08-22,2626.34
2019-08-23,2627.45
2019-08-26,2621.43
2019-08-27,2624.23
2019-08-28,2632.17
2019-08-29,2639.44
2019-08-30,2656.69
2019-09-02,2656.72
2019-09-03,2657.43
2019-09-04,2662.14
2019-09-05,2660.31
2019-09-06,2659.71
2019-09-09,2658.09
2019-09-10,2657.64
2019-09-11,2652.17
2019-09-12,2655.65
2019-09-13,2658.16
2019-09-16,2655.74
2019-09-17,2658.98
2019-09-18,2659.00
2019-09-19,2664.49
2019-09-20,2667.64
2019-09-23,2666.58
2019-09-24,2667.86
2019-09-25,2672.36
2019-09-26,2669.54
2019-09-27,2677.78
2019-09-30,2684.26
2019-10-01,2677.01
2019-10-02,2676.91
2019-10-03,2676.04
2019-10-04,2682.49
2019-10-07,2681.53
2019-10-08,2682.96
2019-10-09,2684.61
2019-10-10,2689.04
2019-10-11,2696.63
2019-10-14,2697.47
2019-10-15,2706.09
2019-10-16,2715.72
2019-10-17,2717.31
2019-10-18,2726.26
2019-10-21,2741.27
2019-10-22,2747.45
2019-10-23,2755.39
2019-10-24,2758.91
2019-10-25,2766.40
2019-10-28,2769.04
2019-10-29,2769.70
2019-10-30,2778.21
2019-10-31,2791.98
2019-11-01,2795.75
2019-11-04,2804.89
2019-11-05,2802.38
2019-11-06,2813.64
2019-11-07,2826.51
2019-11-08,2833.05
2019-11-11,2828.66
2019-11-12,2827.77
2019-11-13,2824.79
2019-11-14,2829.72
2019-11-18,2838.35
2019-11-19,2852.15
2019-11-21,2859.15
2019-11-22,2872.09
2019-11-25,2872.55
2019-11-26,2876.59
2019-11-27,2877.26
2019-11-28,2884.48
2019-11-29,2890.26
2019-12-02,2891.75
2019-12-03,2907.52
2019-12-04,2916.28
2019-12-05,2919.17
2019-12-06,2931.27
2019-12-09,2934.71
2019-12-10,2945.86
2019-12-11,2958.78
2019-12-12,2971.83
2019-12-13,2981.04
2019-12-16,2989.96
2019-12-17,2996.62
2019-12-18,3011.59
2019-12-19,3026.27
2019-12-20,3051.80
2019-12-23,3085.82
2019-12-26,3134.80
2019-12-27,3169.30
2019-12-30,3197.58
2020-01-02,3225.15
2020-01-03,3253.76
2020-01-06,3249.50
2020-01-07,3239.81
2020-01-08,3183.95
2020-01-09,3167.49
2020-01-10,3174.95
2020-01-13,3179.40
2020-01-14,3182.53
2020-01-15,3175.20
2020-01-16,3162.30
2020-01-17,3151.07
2020-01-20,3139.22
2020-01-21,3126.08
2020-01-22,3120.40
2020-01-23,3121.21
2020-01-24,3119.91
2020-01-27,3092.23
2020-01-28,3100.09
2020-01-29,3087.90
2020-01-30,3076.05
2020-01-31,3077.28
2020-02-03,3056.00
2020-02-04,3058.55
2020-02-05,3048.45
2020-02-06,3042.87
2020-02-07,3028.28
2020-02-10,3004.57
2020-02-11,3020.31
2020-02-12,3034.20
2020-02-13,3039.60
2020-02-14,3048.93
2020-02-17,3046.95
2020-02-18,3025.36
2020-02-19,3012.92
2020-02-20,3013.12
2020-02-21,3017.57
2020-02-26,2972.68
2020-02-27,2972.46
2020-02-28,2963.81
2020-03-02,2985.33
2020-03-03,2999.09
2020-03-04,3002.80
2020-03-05,2993.95
2020-03-06,2966.33
2020-03-09,2861.03
2020-03-10,2901.68
2020-03-11,2848.51
2020-03-12,2661.41
2020-03-13,2701.07
2020-03-16,2575.81
2020-03-17,2520.90
2020-03-18,2187.38
2020-03-19,2207.27
2020-03-20,2276.60
2020-03-23,2169.26
2020-03-24,2230.21
2020-03-25,2360.05
2020-03-26,2443.24
2020-03-27,2468.85
2020-03-30,2477.30
2020-03-31,2494.10
2020-04-01,2464.29
2020-04-02,2445.74
2020-04-03,2417.74
2020-04-06,2438.11
2020-04-07,2483.42
2020-04-08,2503.81
2020-04-09,2520.21
2020-04-13,2527.66
2020-04-14,2549.17
2020-04-15,2544.44
2020-04-16,2550.18
2020-04-17,2559.48
2020-04-20,2555.55
2020-04-22,2573.06
2020-04-23,2592.54
2020-04-24,2528.53
2020-04-27,2556.91
2020-04-28,2572.87
2020-04-29,2593.26
2020-04-30,2603.62
2020-05-04,2582.49
2020-05-05,2587.55
2020-05-06,2586.36
2020-05-07,2579.97
2020-05-08,2582.78
2020-05-11,2588.09
2020-05-12,2581.18
2020-05-13,2558.59
2020-05-14,2548.03
2020-05-15,2563.30
2020-05-18,2563.83
2020-05-19,2567.31
2020-05-20,2569.90
2020-05-21,2575.66
2020-05-22,2588.10
2020-05-25,2604.32
2020-05-26,2615.54
2020-05-27,2627.96
2020-05-28,2640.32
2020-05-29,2657.68
2020-06-01,2676.23
2020-06-02,2704.72
2020-06-03,2730.43
2020-06-04,2744.80
2020-06-05,2772.83
2020-06-08,2793.52
2020-06-09,2792.45
2020-06-10,2799.38
2020-06-12,2782.02
2020-06-15,2777.82
2020-06-16,2783.49
2020-06-17,2789.07
2020-06-18,2794.67
2020-06-19,2804.01
2020-06-22,2792.42
2020-06-23,2793.51
2020-06-24,2786.72
2020-06-25,2793.05
2020-06-26,2790.38
2020-06-29,2787.24
2020-06-30,2806.28
2020-07-01,2816.04
2020-07-02,2813.15
2020-07-03,2813.16
2020-07-06,2802.41
2020-07-07,2798.33
2020-07-08,2779.58
2020-07-09,2766.10
2020-07-10,2766.91
2020-07-13,2751.18
2020-07-14,2742.70
2020-07-15,2746.23
2020-07-16,2743.44
2020-07-17,2741.64
2020-07-20,2724.51
2020-07-21,2732.19
2020-07-22,2735.69
2020-07-23,2732.84
2020-07-24,2730.92
2020-07-27,2722.77
2020-07-28,2722.71
2020-07-29,2723.24
2020-07-30,2733.65
2020-07-31,2733.12
2020-08-03,2714.27
2020-08-04,2714.29
2020-08-05,2720.52
2020-08-06,2712.45
2020-08-07,2732.44
2020-08-10,2745.67
2020-08-11,2745.38
2020-08-12,2740.77
2020-08-13,2747.56
2020-08-14,2755.67
2020-08-17,2748.60
2020-08-18,2755.25
2020-08-19,2758.46
2020-08-20,2760.78
2020-08-21,2770.66
2020-08-24,2780.18
2020-08-25,2777.40
2020-08-26,2776.67
2020-08-27,2777.87
2020-08-28,2781.84
2020-08-31,2782.10
2020-09-01,2774.66
2020-09-02,2782.69
2020-09-03,2779.62
2020-09-04,2789.02
2020-09-08,2786.82
2020-09-09,2788.53
2020-09-10,2793.01
2020-09-11,2791.80
2020-09-14,2792.76
2020-09-15,2802.19
2020-09-16,2802.76
2020-09-17,2800.04
2020-09-18,2797.82
2020-09-21,2787.27
2020-09-22,2788.81
2020-09-23,2790.19
2020-09-24,2789.57
2020-09-25,2788.11
2020-09-28,2782.18
2020-09-29,2784.20
2020-09-30,2794.88
2020-10-01,2789.15
2020-10-02,2794.91
2020-10-05,2788.64
2020-10-06,2795.05
2020-10-07,2799.27
2020-10-08,2804.78
2020-10-09,2807.77
2020-10-13,2808.27
2020-10-14,2809.74
2020-10-15,2812.68
2020-10-16,2816.83
2020-10-19,2818.10
2020-10-20,2823.75
2020-10-21,2828.75
2020-10-22,2826.99
2020-10-23,2820.44
2020-10-26,2809.86
2020-10-27,2803.01
2020-10-28,2772.92
2020-10-29,2774.58
2020-10-30,2766.76
2020-11-03,2766.55
2020-11-04,2772.49
2020-11-05,2785.99
2020-11-06,2795.03
2020-11-09,2802.95
2020-11-10,2807.15
2020-11-11,2806.66
2020-11-12,2801.26
2020-11-13,2803.40
2020-11-16,2802.89
2020-11-17,2802.81
2020-11-18,2800.89
2020-11-19,2794.79
2020-11-20,2796.04
2020-11-23,2796.93
2020-11-24,2796.51
2020-11-25,2799.50
2020-11-26,2800.38
2020-11-27,2811.53
2020-11-30,2808.56
2020-12-01,2803.51
2020-12-02,2797.73
2020-12-03,2800.62
2020-12-04,2794.18
2020-12-07,2783.24
2020-12-08,2780.00
2020-12-09,2770.66
2020-12-10,2767.58
2020-12-11,2768.67
2020-12-14,2761.41
2020-12-15,2767.43
2020-12-16,2770.64
2020-12-17,2775.78
2020-12-18,2794.43
2020-12-21,2794.56
2020-12-22,2807.15
2020-12-23,2828.44
2020-12-28,2834.64
2020-12-29,2855.04
2020-12-30,2870.15
2021-01-04,2867.47
2021-01-05,2867.53
2021-01-06,2869.74
2021-01-07,2863.51
2021-01-08,2867.40
2021-01-11,2863.80
2021-01-12,2855.47
2021-01-13,2851.86
2021-01-14,2854.99
2021-01-15,2857.94
2021-01-18,2860.21
2021-01-19,2866.30
2021-01-20,2870.21
2021-01-21,2870.60
2021-01-22,2862.97
2021-01-26,2861.74
2021-01-27,2861.18
2021-01-28,2872.16
2021-01-29,2879.45
2021-02-01,2874.91
2021-02-02,2880.70
2021-02-03,2881.84
2021-02-04,2883.22
2021-02-05,2894.79
2021-02-08,2892.19
2021-02-09,2892.10
2021-02-10,2892.16
2021-02-11,2893.98
2021-02-12,2897.24
2021-02-17,2895.40
2021-02-18,2890.77
2021-02-19,2893.97
2021-02-22,2874.92
2021-02-23,2890.43
2021-02-24,2892.00
2021-02-25,2893.80
2021-02-26,2886.53
2021-03-01,2877.22
2021-03-02,2858.81
2021-03-03,2848.75
2021-03-04,2847.69
2021-03-05,2852.68
2021-03-08,2845.42
2021-03-09,2842.75
2021-03-10,2833.63
2021-03-11,2837.05
2021-03-12,2838.26
2021-03-15,2830.93
2021-03-16,2822.95
2021-03-17,2817.20
2021-03-18,2808.71
2021-03-19,2819.14
2021-03-22,2815.54
2021-03-23,2813.96
2021-03-24,2814.61
2021-03-25,2813.80
2021-03-26,2817.70
2021-03-29,2818.90
2021-03-30,2831.81
2021-03-31,2846.77
2021-04-01,2850.01
2021-04-05,2847.64
2021-04-06,2843.98
2021-04-07,2843.30
2021-04-08,2842.59
2021-04-09,2849.29
2021-04-12,2845.01
2021-04-13,2843.37
2021-04-14,2840.54
2021-04-15,2843.51
2021-04-16,2847.43
2021-04-19,2840.80
2021-04-20,2841.92
2021-04-22,2839.26
2021-04-23,2844.63
2021-04-26,2844.48
2021-04-27,2845.36
2021-04-28,2842.39
2021-04-29,2849.01
2021-04-30,2861.15
2021-05-03,2862.43
2021-05-04,2856.22
2021-05-05,2855.05
2021-05-06,2855.28
2021-05-07,2856.63
2021-05-10,2846.28
2021-05-11,2839.40
2021-05-12,2831.09
2021-05-13,2827.60
2021-05-14,2826.10
2021-05-17,2811.10
2021-05-18,2808.13
2021-05-19,2801.32
2021-05-20,2806.47
2021-05-21,2804.05
2021-05-24,2802.82
2021-05-25,2799.18
2021-05-26,2788.35
2021-05-27,2792.67
2021-05-28,2811.62
2021-05-31,2816.46
2021-06-01,2811.56
2021-06-02,2821.95
2021-06-04,2827.76
2021-06-07,2827.51
2021-06-08,2829.65
2021-06-09,2831.97
2021-06-10,2831.30
2021-06-11,2828.76
2021-06-14,2821.96
2021-06-15,2819.37
2021-06-16,2815.53
2021-06-17,2812.84
2021-06-18,2813.31
2021-06-21,2811.17
2021-06-22,2797.57
2021-06-23,2780.49
2021-06-24,2781.25
2021-06-25,2725.08
2021-06-28,2705.84
2021-06-29,2746.10
2021-06-30,2754.89
2021-07-01,2754.03
2021-07-02,2760.17
2021-07-05,2755.59
2021-07-06,2761.49
2021-07-07,2762.35
2021-07-08,2762.03
2021-07-12,2797.90
2021-07-13,2823.81
2021-07-14,2830.85
2021-07-15,2838.73
2021-07-16,2841.35
2021-07-19,2836.18
2021-07-20,2839.66
2021-07-21,2837.73
2021-07-22,2834.13
2021-07-23,2828.23
2021-07-26,2825.37
2021-07-27,2817.51
2021-07-28,2816.91
2021-07-29,2818.91
2021-07-30,2824.12
2021-08-02,2812.66
2021-08-03,2800.61
2021-08-04,2792.66
2021-08-05,2781.02
2021-08-06,2778.56
2021-08-09,2769.53
2021-08-10,2755.49
2021-08-11,2739.91
2021-08-12,2722.32
2021-08-13,2741.11
2021-08-16,2725.10
2021-08-17,2708.30
2021-08-18,2703.40
2021-08-19,2690.63
2021-08-20,2705.34
2021-08-23,2719.43
2021-08-24,2720.60
2021-08-25,2720.95
2021-08-26,2723.55
2021-08-27,2731.21
2021-08-30,2741.19
2021-08-31,2749.84
2021-09-01,2750.74
2021-09-02,2745.42
2021-09-03,2733.24
2021-09-06,2732.95
2021-09-08,2715.09
2021-09-09,2720.14
2021-09-10,2727.91
2021-09-13,2727.50
2021-09-14,2728.31
2021-09-15,2730.93
2021-09-16,2727.68
2021-09-17,2729.83
2021-09-20,2700.59
2021-09-21,2699.37
2021-09-22,2702.50
2021-09-23,2705.38
2021-09-24,2709.40
2021-09-27,2711.76
2021-09-28,2700.32
2021-09-29,2700.36
2021-09-30,2715.67
2021-10-01,2714.62
2021-10-04,2707.39
2021-10-05,2707.94
2021-10-06,2711.00
2021-10-07,2710.86
2021-10-08,2716.47
2021-10-11,2727.06
2021-10-13,2727.86
2021-10-14,2732.67
2021-10-15,2743.93
2021-10-18,2747.55
2021-10-19,2740.06
2021-10-20,2738.39
2021-10-21,2724.94
2021-10-22,2712.38
2021-10-25,2708.00
2021-10-26,2693.64
2021-10-27,2680.78
2021-10-28,2673.93
2021-10-29,2675.68
2021-11-01,2673.23
2021-11-03,2664.97
2021-11-04,2655.40
2021-11-05,2654.89
2021-11-08,2640.44
2021-11-09,2627.19
2021-11-10,2627.20
2021-11-11,2621.88
2021-11-12,2617.76
2021-11-16,2612.67
2021-11-17,2603.62
2021-11-18,2591.02
2021-11-19,2594.13
2021-11-22,2581.43
2021-11-23,2563.61
2021-11-24,2546.87
2021-11-25,2545.98
2021-11-26,2541.52
2021-11-29,2563.76
2021-11-30,2578.40
2021-12-01,2581.29
2021-12-02,2582.87
2021-12-03,2610.67
2021-12-06,2643.10
2021-12-07,2660.89
2021-12-08,2673.21
2021-12-09,2669.06
2021-12-10,2673.94
2021-12-13,2673.92
2021-12-14,2668.73
2021-12-15,2676.14
2021-12-16,2681.35
2021-12-17,2694.73
2021-12-20,2695.05
2021-12-21,2703.24
2021-12-22,2706.64
2021-12-23,2724.60
2021-12-27,2743.68
2021-12-28,2768.02
2021-12-29,2789.32
2021-12-30,2804.79
2022-01-03,2789.14
2022-01-04,2787.26
2022-01-05,2760.14
2022-01-06,2757.29
2022-01-07,2759.57
2022-01-10,2752.14
2022-01-11,2754.41
2022-01-12,2764.28
2022-01-13,2764.60
2022-01-14,2782.90
2022-01-17,2795.85
2022-01-18,2802.02
2022-01-19,2807.06
2022-01-20,2804.56
2022-01-21,2810.25
2022-01-24,2799.78
2022-01-25,2792.61
2022-01-26,2772.94
2022-01-27,2767.02
2022-01-28,2769.90
2022-01-31,2776.92
2022-02-01,2776.61
2022-02-02,2771.01
2022-02-03,2767.59
2022-02-04,2771.91
2022-02-07,2765.64
2022-02-08,2762.57
2022-02-09,2763.76
2022-02-10,2761.03
2022-02-11,2762.70
2022-02-14,2753.16
2022-02-15,2750.97
2022-02-16,2747.53
2022-02-17,2746.55
2022-02-18,2751.56
2022-02-21,2741.59
2022-02-22,2733.35
2022-02-23,2729.33
2022-02-24,2709.75
2022-02-25,2741.15
2022-03-02,2736.58
2022-03-03,2742.02
2022-03-04,2741.72
2022-03-07,2730.86
2022-03-08,2725.71
2022-03-09,2724.80
2022-03-10,2724.42
2022-03-11,2719.78
2022-03-14,2704.57
2022-03-15,2707.76
2022-03-16,2710.31
2022-03-17,2708.51
2022-03-18,2719.17
2022-03-21,2720.15
2022-03-22,2730.52
2022-03-23,2734.59
2022-03-24,2732.68
2022-03-25,2748.27
2022-03-28,2748.26
2022-03-29,2762.05
2022-03-30,2772.17
2022-03-31,2779.97
2022-04-01,2798.71
2022-04-04,2807.19
2022-04-05,2805.60
2022-04-06,2803.89
2022-04-07,2805.35
2022-04-08,2808.83
2022-04-11,2807.58
2022-04-12,2808.97
2022-04-13,2803.59
2022-04-14,2808.60
2022-04-18,2801.91
2022-04-19,2805.38
2022-04-20,2808.21
2022-04-22,2810.29
2022-04-25,2805.31
2022-04-26,2801.99
2022-04-27,2801.20
2022-04-28,2804.83
2022-04-29,2813.06
2022-05-02,2798.16
2022-05-03,2794.89
2022-05-04,2787.91
2022-05-05,2782.46
2022-05-06,2779.36
2022-05-09,2769.80
2022-05-10,2768.12
2022-05-11,2763.86
2022-05-12,2755.79
2022-05-13,2771.87
2022-05-16,2768.63
2022-05-17,2776.62
2022-05-18,2777.46
2022-05-19,2779.16
2022-05-20,2784.57
2022-05-23,2789.37
2022-05-24,2791.10
2022-05-25,2793.18
2022-05-26,2795.69
2022-05-27,2806.52
2022-05-30,2812.62
2022-05-31,2820.45
2022-06-01,2823.08
2022-06-02,2826.25
2022-06-03,2830.26
2022-06-06,2829.29
2022-06-07,2824.87
2022-06-08,2822.80
2022-06-09,2817.79
2022-06-10,2813.64
2022-06-13,2802.54
2022-06-14,2801.27
2022-06-15,2804.38
2022-06-17,2802.02
2022-06-20,2811.25
2022-06-21,2813.08
2022-06-22,2808.42
2022-06-23,2802.66
2022-06-24,2802.37
2022-06-27,2800.55
2022-06-28,2793.71
2022-06-29,2792.39
2022-06-30,2795.62
2022-07-01,2792.12
2022-07-04,2793.40
2022-07-05,2783.80
2022-07-06,2788.63
2022-07-07,2792.59
2022-07-08,2792.01
2022-07-11,2786.81
2022-07-12,2780.30
2022-07-13,2773.14
2022-07-14,2775.88
2022-07-15,2778.14
2022-07-18,2779.77
2022-07-19,2784.13
2022-07-20,2789.52
2022-07-21,2791.03
2022-07-22,2793.34
2022-07-25,2792.96
2022-07-26,2794.00
2022-07-27,2794.62
2022-07-28,2801.68
2022-07-29,2814.10
2022-08-01,2803.32
2022-08-02,2808.65
2022-08-03,2806.25
2022-08-04,2811.20
2022-08-05,2817.42
2022-08-08,2821.16
2022-08-09,2825.74
2022-08-10,2832.94
2022-08-11,2851.58
2022-08-12,2870.95
2022-08-15,2902.06
2022-08-16,2908.29
2022-08-17,2916.99
2022-08-18,2920.92
2022-08-19,2923.16
2022-08-22,2929.78
2022-08-23,2931.46
2022-08-24,2929.11
2022-08-25,2933.26
2022-08-26,2940.71
2022-08-29,2952.45
2022-08-30,2957.24
2022-08-31,2976.23
2022-09-01,2968.97
2022-09-02,2975.51
2022-09-05,2980.81
2022-09-06,2977.07
2022-09-08,2974.43
2022-09-09,2980.06
2022-09-12,2973.68
2022-09-13,2973.51
2022-09-14,2968.92
2022-09-15,2971.49
2022-09-16,2984.44
2022-09-19,2983.78
2022-09-20,2987.89
2022-09-21,2989.12
2022-09-22,2994.65
2022-09-23,2990.30
2022-09-26,2984.31
2022-09-27,2979.49
2022-09-28,2975.15
2022-09-29,2972.49
2022-09-30,2990.80
2022-10-03,2982.90
2022-10-04,2985.08
2022-10-05,2986.50
2022-10-06,2995.60
2022-10-07,3002.83
2022-10-10,2998.46
2022-10-11,2999.96
2022-10-13,2992.58
2022-10-14,2991.66
2022-10-17,2982.34
2022-10-18,2987.10
2022-10-19,2986.43
2022-10-20,2992.35
2022-10-21,2999.05
2022-10-24,2993.16
2022-10-25,2993.37
2022-10-26,2991.00
2022-10-27,2992.35
2022-10-28,2993.69
2022-10-31,2991.45
2022-11-01,2989.15
2022-11-03,2988.75
2022-11-04,2993.06
2022-11-07,2987.19
2022-11-08,2983.37
2022-11-09,2969.14
2022-11-10,2941.54
2022-11-11,2934.71
2022-11-14,2931.19
2022-11-16,2914.40
2022-11-17,2864.01
2022-11-18,2878.28
2022-11-21,2867.85
2022-11-22,2866.50
2022-11-23,2858.85
2022-11-24,2858.55
2022-11-25,2852.69
2022-11-28,2850.52
2022-11-29,2851.29
2022-11-30,2867.21
2022-12-01,2877.88
2022-12-02,2893.69
2022-12-05,2889.07
2022-12-06,2881.58
2022-12-07,2876.21
2022-12-08,2862.98
2022-12-09,2866.28
2022-12-12,2846.77
2022-12-13,2827.17
2022-12-14,2801.87
2022-12-15,2786.08
2022-12-16,2780.48
2022-12-19,2762.37
2022-12-20,2779.54
2022-12-21,2799.72
2022-12-22,2801.14
2022-12-23,2820.03
2022-12-26,2826.99
2022-12-27,2834.46
2022-12-28,2850.52
2022-12-29,2867.13
2023-01-02,2861.10
2023-01-03,2855.21
2023-01-04,2846.90
2023-01-05,2855.86
2023-01-06,2850.98
2023-01-09,2845.35
2023-01-10,2845.39
2023-01-11,2839.07
2023-01-12,2833.33
2023-01-13,2838.74
2023-01-16,2840.79
2023-01-17,2838.03
2023-01-18,2838.73
2023-01-19,2824.92
2023-01-20,2826.67
2023-01-23,2815.86
2023-01-24,2811.90
2023-01-25,2816.54
2023-01-26,2809.44
2023-01-27,2809.46
2023-01-30,2807.88
2023-01-31,2821.14
2023-02-01,2807.02
2023-02-02,2814.15
2023-02-03,2815.69
2023-02-06,2811.12
2023-02-07,2804.81
2023-02-08,2798.31
2023-02-09,2791.44
2023-02-10,2785.52
2023-02-13,2774.40
2023-02-14,2778.70
2023-02-15,2782.91
2023-02-16,2780.71
2023-02-17,2797.40
2023-02-22,2797.85
2023-02-23,2793.49
2023-02-24,2803.11
2023-02-27,2808.07
2023-02-28,2808.39
2023-03-01,2808.70
2023-03-02,2810.98
2023-03-03,2821.35
2023-03-06,2811.73
2023-03-07,2809.10
2023-03-08,2798.40
2023-03-09,2791.81
2023-03-10,2788.51
2023-03-13,2772.75
2023-03-14,2774.85
2023-03-15,2778.06
2023-03-16,2777.15
2023-03-17,2776.03
2023-03-20,2768.22
2023-03-21,2769.48
2023-03-22,2768.43
2023-03-23,2760.67
2023-03-24,2770.26
2023-03-27,2767.27
2023-03-28,2763.77
2023-03-29,2744.39
2023-03-30,2736.12
2023-03-31,2760.96
2023-04-03,2753.11
2023-04-04,2761.00
2023-04-05,2760.26
2023-04-06,2760.38
2023-04-10,2760.71
2023-04-11,2765.29
2023-04-12,2769.99
2023-04-13,2769.70
2023-04-14,2781.47
2023-04-17,2797.18
2023-04-18,2809.34
2023-04-19,2809.01
2023-04-20,2813.94
2023-04-24,2816.23
2023-04-25,2814.98
2023-04-26,2817.21
2023-04-27,2827.24
2023-04-28,2858.23
2023-05-02,2859.63
2023-05-03,2863.90
2023-05-04,2875.33
2023-05-05,2886.42
2023-05-08,2898.59
2023-05-09,2910.39
2023-05-10,2915.00
2023-05-11,2928.48
2023-05-12,2944.57
2023-05-15,2967.44
2023-05-16,2978.45
2023-05-17,2990.02
2023-05-18,2992.68
2023-05-19,2998.16
2023-05-22,3000.79
2023-05-23,3005.48
2023-05-24,2996.11
2023-05-25,3003.53
2023-05-26,3007.39
2023-05-29,3007.26
2023-05-30,3002.96
2023-05-31,3013.46
2023-06-01,3011.49
2023-06-02,3026.89
2023-06-05,3034.95
2023-06-06,3034.04
2023-06-07,3038.80
2023-06-09,3046.98
2023-06-12,3047.79
2023-06-13,3051.11
2023-06-14,3056.04
2023-06-15,3064.48
2023-06-16,3082.71
2023-06-19,3093.01
2023-06-20,3097.34
2023-06-21,3103.36
2023-06-22,3099.39
2023-06-23,3106.81
2023-06-26,3109.74
2023-06-27,3116.60
2023-06-28,3120.45
2023-06-29,3132.06
2023-06-30,3155.32
2023-07-03,3152.07
2023-07-04,3157.36
2023-07-05,3170.77
2023-07-06,3177.21
2023-07-07,3190.78
2023-07-10,3181.10
2023-07-11,3181.58
2023-07-12,3179.95
2023-07-13,3178.31
2023-07-14,3184.03
2023-07-17,3182.62
2023-07-18,3180.00
2023-07-19,3174.68
2023-07-20,3173.70
2023-07-21,3185.21
2023-07-24,3182.42
2023-07-25,3182.86
2023-07-26,3174.92
2023-07-27,3173.67
2023-07-28,3181.25
2023-07-31,3197.18
2023-08-01,3189.33
2023-08-02,3192.16
2023-08-03,3201.72
2023-08-04,3216.66
2023-08-07,3219.41
2023-08-08,3216.83
2023-08-09,3212.17
2023-08-10,3213.12
2023-08-11,3220.69
2023-08-14,3214.57
2023-08-15,3214.54
2023-08-16,3212.37
2023-08-17,3206.35
2023-08-18,3209.51
2023-08-21,3203.21
2023-08-22,3195.17
2023-08-23,3189.65
2023-08-24,3190.05
2023-08-25,3197.10
2023-08-28,3189.09
2023-08-29,3192.43
2023-08-30,3208.00
2023-08-31,3212.81
2023-09-01,3217.23
2023-09-04,3217.63
2023-09-05,3215.79
2023-09-06,3222.02
2023-09-08,3240.33
2023-09-11,3226.93
2023-09-12,3224.84
2023-09-13,3216.18
2023-09-14,3216.40
2023-09-15,3234.06
2023-09-18,3233.38
2023-09-19,3229.52
2023-09-20,3224.70
2023-09-21,3224.24
2023-09-22,3226.39
2023-09-25,3214.28
2023-09-26,3199.14
2023-09-27,3193.15
2023-09-28,3193.17
2023-09-29,3219.28
2023-10-02,3197.13
2023-10-03,3195.72
2023-10-04,3184.79
2023-10-05,3183.15
2023-10-06,3183.21
2023-10-09,3179.35
2023-10-10,3180.39
2023-10-11,3183.77
2023-10-13,3192.01
2023-10-16,3190.17
2023-10-17,3183.18
2023-10-18,3173.80
2023-10-19,3164.08
2023-10-20,3168.43
2023-10-23,3172.40
2023-10-24,3155.53
2023-10-25,3150.21
2023-10-26,3141.77
2023-10-27,3155.69
2023-10-30,3156.07
2023-10-31,3155.70
2023-11-01,3146.95
2023-11-03,3160.39
2023-11-06,3162.81
2023-11-07,3172.96
2023-11-08,3174.22
2023-11-09,3177.75
2023-11-10,3182.18
2023-11-13,3180.24
2023-11-14,3184.40
2023-11-16,3191.32
2023-11-17,3197.69
2023-11-20,3196.44
2023-11-21,3191.36
2023-11-22,3179.70
2023-11-23,3178.48
2023-11-24,3174.49
2023-11-27,3159.19
2023-11-28,3167.49
2023-11-29,3164.00
2023-11-30,3176.56
2023-12-01,3175.08
2023-12-04,3184.55
2023-12-05,3189.90
2023-12-06,3191.27
2023-12-07,3179.69
2023-12-08,3189.62
2023-12-11,3180.99
2023-12-12,3169.67
2023-12-13,3177.05
2023-12-14,3184.23
2023-12-15,3189.62
2023-12-18,3197.51
2023-12-19,3206.75
2023-12-20,3212.55
2023-12-21,3232.47
2023-12-22,3260.47
2023-12-26,3285.40
2023-12-27,3298.60
2023-12-28,3311.43
2024-01-02,3314.09
2024-01-03,3324.41
2024-01-04,3320.38
2024-01-05,3324.23
2024-01-08,3327.10
2024-01-09,3324.90
2024-01-10,3324.85
2024-01-11,3318.09
2024-01-12,3325.70
2024-01-15,3332.17
2024-01-16,3334.51
2024-01-17,3332.51
2024-01-18,3329.82
2024-01-19,3340.16
2024-01-22,3334.06
2024-01-23,3330.06
2024-01-24,3324.42
2024-01-25,3324.32
2024-01-26,3331.59
2024-01-29,3329.25
2024-01-30,3327.55
2024-01-31,3333.51
2024-02-01,3320.47
2024-02-02,3332.88
2024-02-05,3327.93
2024-02-06,3332.48
2024-02-07,3340.69
2024-02-08,3339.78
2024-02-09,3351.99
2024-02-14,3342.91
2024-02-15,3349.19
2024-02-16,3350.11
2024-02-19,3357.03
2024-02-20,3357.64
2024-02-21,3356.04
2024-02-22,3354.50
2024-02-23,3363.24
2024-02-26,3352.02
2024-02-27,3346.00
2024-02-28,3343.32
2024-02-29,3360.00
2024-03-01,3366.50
2024-03-04,3364.83
2024-03-05,3366.96
2024-03-06,3365.18
2024-03-07,3371.76
2024-03-08,3382.28
